county_fips,county_name,cases,population,cases_per_100k,cases_per_100k_double
0500000US46025,Clark County,"15.0","3736.0","401.49892933618844",401.49893
0500000US46027,Clay County,"93.0","14070.0","660.9808102345417",660.98081
0500000US46029,Codington County,"92.0","28009.0","328.46585026241564",328.46585
0500000US46031,Corson County,"20.0","4086.0","489.4762604013705",489.47626
0500000US46033,Custer County,"10.0","8972.0","111.45786892554615",111.45787
0500000US46035,Davison County,"54.0","19775.0","273.07206068268016",273.07206
0500000US46037,Day County,"19.0","5424.0","350.29498525073745",350.29499
0500000US46039,Deuel County,"5.0","4351.0","114.91611123879566",114.91611
0500000US46041,Dewey County,"33.0","5892.0","560.081466395112",560.08147
0500000US46043,Douglas County,"10.0","2921.0","342.3485107839781",342.34851
0500000US46045,Edmunds County,"8.0","3829.0","208.93183598850877",208.93184
0500000US46047,Fall River County,"13.0","6713.0","193.65410397735738",193.65410
0500000US46049,Faulk County,"24.0","2299.0","1043.9321444106133",1043.93214
0500000US46051,Grant County,"16.0","7052.0","226.88598979013048",226.88599
0500000US46053,Gregory County,"5.0","4185.0","119.47431302270012",119.47431
0500000US46055,Haakon County,"1.0","1899.0","52.6592943654555",52.65929
0500000US46057,Hamlin County,"13.0","6164.0","210.9020116807268",210.90201
0500000US46059,Hand County,"7.0","3191.0","219.36696960200564",219.36697
0500000US46061,Hanson County,"13.0","3453.0","376.4842166232262",376.48422
0500000US46063,Harding County,"0.0","1298.0","0",0.00000
0500000US46065,Hughes County,"69.0","17526.0","393.7007874015748",393.70079
0500000US46067,Hutchinson County,"15.0","7291.0","205.73309559731175",205.73310
0500000US46069,Hyde County,"3.0","1301.0","230.59185242121444",230.59185
0500000US46071,Jackson County,"6.0","3344.0","179.42583732057417",179.42584
0500000US46073,Jerauld County,"39.0","2013.0","1937.4068554396422",1937.40686
0500000US46075,Jones County,"1.0","903.0","110.74197120708749",110.74197
0500000US46077,Kingsbury County,"6.0","4939.0","121.48208139299453",121.48208
0500000US46079,Lake County,"29.0","12797.0","226.61561303430494",226.61561
0500000US46081,Lawrence County,"20.0","25844.0","77.3874013310633",77.38740
0500000US46083,Lincoln County,"390.0","61128.0","638.0054966627405",638.00550
0500000US46085,Lyman County,"82.0","3781.0","2168.7384289870406",2168.73843
0500000US46087,McCook County,"16.0","5586.0","286.4303616183316",286.43036
0500000US46089,McPherson County,"5.0","2379.0","210.1723413198823",210.17234
0500000US46091,Marshall County,"5.0","4935.0","101.31712259371835",101.31712
0500000US46093,Meade County,"53.0","28332.0","187.06762671184526",187.06763
0500000US46095,Mellette County,"9.0","2061.0","436.68122270742356",436.68122
0500000US46097,Miner County,"10.0","2216.0","451.2635379061372",451.26354
0500000US46099,Minnehaha County,"3751.0","193134.0","1942.1748630484535",1942.17486
0500000US46101,Moody County,"23.0","6576.0","349.7566909975669",349.75669
0500000US46113,Shannon County,"109.0","14177.0","768.8509557734359",768.85096
0500000US46103,Pennington County,"630.0","113775.0","553.7244561634806",553.72446
0500000US46105,Perkins County,"1.0","2865.0","34.904013961605585",34.90401
0500000US46107,Potter County,"0.0","2153.0","0",0.00000
0500000US46109,Roberts County,"56.0","10394.0","538.772368674235",538.77237
0500000US46111,Sanborn County,"12.0","2344.0","511.94539249146754",511.94539
0500000US46115,Spink County,"12.0","6376.0","188.20577164366372",188.20577
0500000US46117,Stanley County,"14.0","3098.0","451.9044544867657",451.90445
0500000US46119,Sully County,"1.0","1391.0","71.89072609633358",71.89073
0500000US46121,Todd County,"65.0","10177.0","638.6950967868723",638.69510
0500000US46123,Tripp County,"19.0","5441.0","349.2005146112847",349.20051
0500000US46125,Turner County,"29.0","8384.0","345.8969465648855",345.89695
0500000US46127,Union County,"150.0","15932.0","941.501380868692",941.50138
0500000US46129,Walworth County,"16.0","5435.0","294.38822447102115",294.38822
0500000US46135,Yankton County,"84.0","22814.0","368.19496800210396",368.19497
0500000US46137,Ziebach County,"3.0","2756.0","108.85341074020319",108.85341
0500000US47001,Anderson County,"195.0","76978.0","253.31913014107928",253.31913
0500000US47003,Bedford County,"623.0","49713.0","1253.19332971255",1253.19333
0500000US47005,Benton County,"15.0","16160.0","92.82178217821782",92.82178
0500000US47007,Bledsoe County,"629.0","15064.0","4175.517790759426",4175.51779
0500000US47009,Blount County,"340.0","133088.0","255.4700649194518",255.47006
0500000US47011,Bradley County,"959.0","108110.0","887.0594764591619",887.05948
0500000US47013,Campbell County,"69.0","39842.0","173.18407710456302",173.18408
0500000US47015,Cannon County,"49.0","14678.0","333.8329472680202",333.83295
0500000US47017,Carroll County,"52.0","27767.0","187.2726617927756",187.27266
0500000US47019,Carter County,"103.0","56391.0","182.65326027202923",182.65326
0500000US47021,Cheatham County,"269.0","40667.0","661.4699879509184",661.46999
0500000US47023,Chester County,"63.0","17297.0","364.22501011736136",364.22501
0500000US47025,Claiborne County,"68.0","31959.0","212.7726149128571",212.77261
0500000US47027,Clay County,"20.0","7615.0","262.6395272488509",262.63953
0500000US47029,Cocke County,"136.0","36004.0","377.73580713254086",377.73581
0500000US47031,Coffee County,"141.0","56520.0","249.4692144373673",249.46921
0500000US47033,Crockett County,"52.0","14230.0","365.425158116655",365.42516
0500000US47035,Cumberland County,"213.0","60520.0","351.94976867151354",351.94977
0500000US47037,Davidson County,"13162.0","694144.0","1896.1483496219805",1896.14835
0500000US47039,Decatur County,"27.0","11663.0","231.50132898911087",231.50133
0500000US47041,DeKalb County,"85.0","20490.0","414.8365056124939",414.83651
0500000US47043,Dickson County,"258.0","53948.0","478.2383035515682",478.23830
0500000US47045,Dyer County,"291.0","37159.0","783.1211819478457",783.12118
0500000US47047,Fayette County,"368.0","41133.0","894.6587897794957",894.65879
0500000US47049,Fentress County,"26.0","18523.0","140.36603142039627",140.36603
0500000US47051,Franklin County,"116.0","42208.0","274.82941622441245",274.82942
0500000US47053,Gibson County,"177.0","49133.0","360.246677385871",360.24668
0500000US47055,Giles County,"103.0","29464.0","349.57914743415694",349.57915
0500000US47057,Grainger County,"56.0","23320.0","240.13722126929676",240.13722
0500000US47059,Greene County,"151.0","69069.0","218.62195775239255",218.62196
0500000US47061,Grundy County,"65.0","13427.0","484.0992030982349",484.09920
0500000US47063,Hamblen County,"472.0","64934.0","726.8919210275048",726.89192
0500000US47065,Hamilton County,"3305.0","367804.0","898.5764156996661",898.57642
0500000US47067,Hancock County,"11.0","6620.0","166.1631419939577",166.16314
0500000US47069,Hardeman County,"411.0","25050.0","1640.7185628742513",1640.71856
0500000US47071,Hardin County,"125.0","25652.0","487.291439263995",487.29144
0500000US47073,Hawkins County,"86.0","56786.0","151.44577888916282",151.44578
0500000US47075,Haywood County,"118.0","17304.0","681.9232547387887",681.92325
0500000US47077,Henderson County,"71.0","28117.0","252.51627129494614",252.51627
0500000US47079,Henry County,"51.0","32345.0","157.67506569794406",157.67507
0500000US47081,Hickman County,"103.0","25178.0","409.0872984351418",409.08730
0500000US47083,Houston County,"20.0","8201.0","243.87269845140835",243.87270
0500000US47085,Humphreys County,"39.0","18582.0","209.8805295447207",209.88053
0500000US47087,Jackson County,"47.0","11786.0","398.77821143729847",398.77821
0500000US47089,Jefferson County,"182.0","54495.0","333.97559409120106",333.97559
0500000US47091,Johnson County,"46.0","17788.0","258.6013042500562",258.60130
0500000US47093,Knox County,"1591.0","470313.0","338.2853546467991",338.28535
0500000US47095,Lake County,"697.0","7016.0","9934.435575826681",9934.43558
0500000US47097,Lauderdale County,"180.0","25633.0","702.219794795771",702.21979
0500000US47099,Lawrence County,"232.0","44142.0","525.5765484119432",525.57655
0500000US47101,Lewis County,"11.0","12268.0","89.66416693837625",89.66417
0500000US47103,Lincoln County,"86.0","34366.0","250.24733748472326",250.24734
0500000US47105,Loudon County,"332.0","54068.0","614.0415772730636",614.04158
0500000US47107,McMinn County,"276.0","53794.0","513.0683719373908",513.06837
0500000US47109,McNairy County,"101.0","25694.0","393.08788043901296",393.08788
0500000US47111,Macon County,"597.0","24602.0","2426.6319811397448",2426.63198
0500000US47113,Madison County,"352.0","97984.0","359.2423252775963",359.24233
0500000US47115,Marion County,"94.0","28907.0","325.1807520669734",325.18075
0500000US47117,Marshall County,"115.0","34375.0","334.54545454545456",334.54545
0500000US47119,Maury County,"454.0","96387.0","471.0178758546277",471.01788
0500000US47121,Meigs County,"38.0","12422.0","305.9088713572694",305.90887
0500000US47123,Monroe County,"155.0","46545.0","333.01106456117736",333.01106
0500000US47125,Montgomery County,"732.0","208993.0","350.2509653433369",350.25097
0500000US47127,Moore County,"21.0","6488.0","323.6744759556104",323.67448
0500000US47129,Morgan County,"31.0","21403.0","144.8395084801196",144.83951
0500000US47131,Obion County,"119.0","30069.0","395.7564268848315",395.75643
0500000US47133,Overton County,"72.0","22241.0","323.7264511487793",323.72645
0500000US47135,Perry County,"37.0","8076.0","458.1475978207033",458.14760
0500000US47137,Pickett County,"7.0","5048.0","138.66877971473852",138.66878
0500000US47139,Polk County,"55.0","16832.0","326.7585551330799",326.75856
0500000US47141,Putnam County,"1011.0","80245.0","1259.891582030033",1259.89158
0500000US47143,Rhea County,"315.0","33167.0","949.7391986010191",949.73920
0500000US47145,Roane County,"81.0","53382.0","151.73654040687873",151.73654
0500000US47147,Robertson County,"924.0","71813.0","1286.6751145335804",1286.67511
0500000US47149,Rutherford County,"3525.0","332285.0","1060.8363302586636",1060.83633
0500000US47151,Scott County,"26.0","22068.0","117.81765452238534",117.81765
0500000US47153,Sequatchie County,"49.0","15026.0","326.1014241980567",326.10142
0500000US47155,Sevier County,"915.0","98250.0","931.2977099236641",931.29771
0500000US47157,Shelby County,"13423.0","937166.0","1432.2969463254108",1432.29695
0500000US47159,Smith County,"150.0","20157.0","744.158356898348",744.15836
0500000US47161,Stewart County,"26.0","13715.0","189.5734597156398",189.57346
0500000US47163,Sullivan County,"210.0","158348.0","132.6192942127466",132.61929
0500000US47165,Sumner County,"1897.0","191283.0","991.7243037802629",991.72430
0500000US47167,Tipton County,"696.0","61599.0","1129.888472215458",1129.88847
0500000US47169,Trousdale County,"1508.0","11284.0","13364.055299539172",13364.05530
0500000US47171,Unicoi County,"59.0","17883.0","329.9222725493485",329.92227
0500000US47173,Union County,"25.0","19972.0","125.17524534348087",125.17525
0500000US47175,Van Buren County,"9.0","5872.0","153.26975476839237",153.26975
0500000US47177,Warren County,"123.0","41277.0","297.98677229449817",297.98677
0500000US47179,Washington County,"261.0","129375.0","201.7391304347826",201.73913
0500000US47181,Wayne County,"115.0","16673.0","689.7378995981527",689.73790
0500000US47183,Weakley County,"70.0","33328.0","210.0336053768603",210.03361
0500000US47185,White County,"85.0","27345.0","310.84293289449624",310.84293
0500000US47187,Williamson County,"1708.0","238412.0","716.4068922705233",716.40689
0500000US47189,Wilson County,"1148.0","144657.0","793.6014157628044",793.60142
0500000US48001,Anderson County,"1796.0","57735.0","3110.7647007880832",3110.76470
0500000US48003,Andrews County,"155.0","18705.0","828.6554397219994",828.65544
0500000US48005,Angelina County,"743.0","86715.0","856.8298448941936",856.82984
0500000US48007,Aransas County,"50.0","23510.0","212.6754572522331",212.67546
0500000US48009,Archer County,"10.0","8553.0","116.91804045364199",116.91804
0500000US48011,Armstrong County,"3.0","1887.0","158.9825119236884",158.98251
0500000US48013,Atascosa County,"207.0","51153.0","404.668347897484",404.66835
0500000US48015,Austin County,"128.0","30032.0","426.2120404901438",426.21204
0500000US48017,Bailey County,"112.0","7000.0","1600",1600.00000
0500000US48019,Bandera County,"44.0","23112.0","190.37729318103152",190.37729
0500000US48021,Bastrop County,"727.0","88723.0","819.4042131127215",819.40421
0500000US48023,Baylor County,"1.0","3509.0","28.498147620404676",28.49815
0500000US48025,Bee County,"135.0","32565.0","414.5555043758637",414.55550
0500000US48027,Bell County,"2083.0","362924.0","573.94936680958",573.94937
0500000US48029,Bexar County,"18602.0","2003554.0","928.450144093945",928.45014
0500000US48031,Blanco County,"49.0","11931.0","410.6948285977705",410.69483
0500000US48033,Borden County,"0.0","654.0","0",0.00000
0500000US48035,Bosque County,"41.0","18685.0","219.4273481402194",219.42735
0500000US48037,Bowie County,"496.0","93245.0","531.9320070781275",531.93201
0500000US48039,Brazoria County,"3358.0","374264.0","897.2276254194899",897.22763
0500000US48041,Brazos County,"2901.0","229211.0","1265.6460641068709",1265.64606
0500000US48043,Brewster County,"150.0","9203.0","1629.9032924046508",1629.90329
0500000US48045,Briscoe County,"9.0","1546.0","582.1474773609315",582.14748
0500000US48047,Brooks County,"37.0","7093.0","521.6410545608346",521.64105
0500000US48049,Brown County,"171.0","37864.0","451.6163110078174",451.61631
0500000US48051,Burleson County,"148.0","18443.0","802.4724827847964",802.47248
0500000US48053,Burnet County,"230.0","48155.0","477.6243380749662",477.62434
0500000US48055,Caldwell County,"645.0","43664.0","1477.189446683767",1477.18945
0500000US48057,Calhoun County,"153.0","21290.0","718.6472522310944",718.64725
0500000US48059,Callahan County,"27.0","13943.0","193.64555691027758",193.64556
0500000US48061,Cameron County,"3496.0","423163.0","826.1591868854318",826.15919
0500000US48063,Camp County,"131.0","13094.0","1000.4582251412861",1000.45823
0500000US48065,Carson County,"10.0","5926.0","168.74789065136687",168.74789
0500000US48067,Cass County,"52.0","30026.0","173.18324119096783",173.18324
0500000US48069,Castro County,"120.0","7530.0","1593.6254980079682",1593.62550
0500000US48071,Chambers County,"555.0","43837.0","1266.0537901772475",1266.05379
0500000US48073,Cherokee County,"357.0","52646.0","678.1141967101014",678.11420
0500000US48075,Childress County,"7.0","7306.0","95.81166164796058",95.81166
0500000US48077,Clay County,"16.0","10471.0","152.80297965810334",152.80298
0500000US48079,Cochran County,"6.0","2853.0","210.3049421661409",210.30494
0500000US48081,Coke County,"6.0","3387.0","177.1479185119575",177.14792
0500000US48083,Coleman County,"5.0","8175.0","61.16207951070336",61.16208
0500000US48085,Collin County,"4308.0","1034730.0","416.3404946217854",416.34049
0500000US48087,Collingsworth County,"6.0","2920.0","205.4794520547945",205.47945
0500000US48089,Colorado County,"161.0","21493.0","749.0810961708463",749.08110
0500000US48091,Comal County,"952.0","156209.0","609.4399170342298",609.43992
0500000US48093,Comanche County,"26.0","13635.0","190.68573524019067",190.68574
0500000US48095,Concho County,"13.0","2726.0","476.88921496698464",476.88921
0500000US48097,Cooke County,"87.0","41257.0","210.87330634801367",210.87331
0500000US48099,Coryell County,"398.0","75951.0","524.0220668588959",524.02207
0500000US48101,Cottle County,"4.0","1398.0","286.1230329041488",286.12303
0500000US48103,Crane County,"64.0","4797.0","1334.1671878257243",1334.16719
0500000US48105,Crockett County,"35.0","3464.0","1010.3926096997691",1010.39261
0500000US48107,Crosby County,"35.0","5737.0","610.0749520655395",610.07495
0500000US48109,Culberson County,"6.0","2171.0","276.3703362505758",276.37034
0500000US48111,Dallam County,"116.0","7287.0","1591.8759434609578",1591.87594
0500000US48113,Dallas County,"31525.0","2635516.0","1196.1604482765424",1196.16045
0500000US48115,Dawson County,"83.0","12728.0","652.1055939660591",652.10559
0500000US48117,Deaf Smith County,"409.0","18546.0","2205.327294295266",2205.32729
0500000US48119,Delta County,"7.0","5331.0","131.30744700806605",131.30745
0500000US48121,Denton County,"3810.0","887207.0","429.43754952339197",429.43755
0500000US48123,DeWitt County,"159.0","20160.0","788.6904761904761",788.69048
0500000US48125,Dickens County,"2.0","2211.0","90.45680687471732",90.45681
0500000US48127,Dimmit County,"31.0","10124.0","306.2030817858554",306.20308
0500000US48129,Donley County,"32.0","3278.0","976.2050030506406",976.20500
0500000US48131,Duval County,"75.0","11157.0","672.2237160527023",672.22372
0500000US48133,Eastland County,"20.0","18360.0","108.93246187363836",108.93246
0500000US48135,Ector County,"1235.0","166223.0","742.9778069220265",742.97781
0500000US48137,Edwards County,"4.0","1932.0","207.0393374741201",207.03934
0500000US48139,Ellis County,"1510.0","184826.0","816.984623375499",816.98462
0500000US48141,El Paso County,"9099.0","839238.0","1084.1978080115532",1084.19781
0500000US48143,Erath County,"216.0","42698.0","505.8784954798819",505.87850
0500000US48145,Falls County,"56.0","17297.0","323.7555645487657",323.75556
0500000US48147,Fannin County,"137.0","35514.0","385.7633609280847",385.76336
0500000US48149,Fayette County,"151.0","25346.0","595.7547542018465",595.75475
0500000US48151,Fisher County,"13.0","3830.0","339.4255874673629",339.42559
0500000US48153,Floyd County,"52.0","5712.0","910.3641456582634",910.36415
0500000US48155,Foard County,"1.0","1155.0","86.58008658008659",86.58009
0500000US48157,Fort Bend County,"4617.0","811688.0","568.8146184248135",568.81462
0500000US48159,Franklin County,"55.0","10725.0","512.8205128205128",512.82051
0500000US48161,Freestone County,"73.0","19717.0","370.2388801541817",370.23888
0500000US48163,Frio County,"338.0","20306.0","1664.5326504481434",1664.53265
0500000US48165,Gaines County,"43.0","21492.0","200.07444630560207",200.07445
0500000US48167,Galveston County,"5630.0","342139.0","1645.530033115196",1645.53003
0500000US48169,Garza County,"21.0","6229.0","337.1327660940761",337.13277
0500000US48171,Gillespie County,"65.0","26988.0","240.84778420038535",240.84778
0500000US48173,Glasscock County,"6.0","1409.0","425.83392476933994",425.83392
0500000US48175,Goliad County,"30.0","7658.0","391.74719247845394",391.74719
0500000US48177,Gonzales County,"323.0","20837.0","1550.1271776167396",1550.12718
0500000US48179,Gray County,"133.0","21886.0","607.6944165219775",607.69442
0500000US48181,Grayson County,"731.0","136212.0","536.6634364079523",536.66344
0500000US48183,Gregg County,"762.0","123945.0","614.7888176207189",614.78882
0500000US48185,Grimes County,"642.0","28880.0","2222.9916897506923",2222.99169
0500000US48187,Guadalupe County,"1014.0","166847.0","607.7424226986401",607.74242
0500000US48189,Hale County,"763.0","33406.0","2284.020834580614",2284.02083
0500000US48191,Hall County,"2.0","2964.0","67.47638326585695",67.47638
0500000US48193,Hamilton County,"32.0","8461.0","378.20588582909824",378.20589
0500000US48195,Hansford County,"35.0","5399.0","648.2681978144101",648.26820
0500000US48197,Hardeman County,"5.0","3933.0","127.12941774726673",127.12942
0500000US48199,Hardin County,"404.0","57602.0","701.3645359536127",701.36454
0500000US48201,Harris County,"42000.0","4713325.0","891.0906843894702",891.09068
0500000US48203,Harrison County,"401.0","66553.0","602.5273090619506",602.52731
0500000US48205,Hartley County,"55.0","5576.0","986.3701578192251",986.37016
0500000US48207,Haskell County,"6.0","5658.0","106.04453870625663",106.04454
0500000US48209,Hays County,"3501.0","230191.0","1520.9108957344117",1520.91090
0500000US48211,Hemphill County,"20.0","3819.0","523.6973029588898",523.69730
0500000US48213,Henderson County,"256.0","82737.0","309.4141677846671",309.41417
0500000US48215,Hidalgo County,"7334.0","868707.0","844.2432258517543",844.24323
0500000US48217,Hill County,"143.0","36649.0","390.1879996725695",390.18800
0500000US48219,Hockley County,"108.0","23021.0","469.13687502714913",469.13688
0500000US48221,Hood County,"185.0","61643.0","300.1151793390977",300.11518
0500000US48223,Hopkins County,"79.0","37084.0","213.02987811455074",213.02988
0500000US48225,Houston County,"176.0","22968.0","766.2835249042146",766.28352
0500000US48227,Howard County,"67.0","36664.0","182.74056295003274",182.74056
0500000US48229,Hudspeth County,"17.0","4886.0","347.9328694228408",347.93287
0500000US48231,Hunt County,"697.0","98594.0","706.9395703592511",706.93957
0500000US48233,Hutchinson County,"73.0","20938.0","348.64839048619734",348.64839
0500000US48235,Irion County,"3.0","1536.0","195.3125",195.31250
0500000US48237,Jack County,"12.0","8935.0","134.30330162283155",134.30330
0500000US48239,Jackson County,"89.0","14760.0","602.9810298102981",602.98103
0500000US48241,Jasper County,"70.0","35529.0","197.02215091896758",197.02215
0500000US48243,Jeff Davis County,"5.0","2274.0","219.87686895338612",219.87687
0500000US48245,Jefferson County,"3532.0","251565.0","1404.0108918172243",1404.01089
0500000US48247,Jim Hogg County,"32.0","5200.0","615.3846153846154",615.38462
0500000US48249,Jim Wells County,"261.0","40482.0","644.7309915518008",644.73099
0500000US48251,Johnson County,"788.0","175817.0","448.1932918887252",448.19329
0500000US48253,Jones County,"604.0","20083.0","3007.518796992481",3007.51880
0500000US48255,Karnes County,"80.0","15601.0","512.7876418178322",512.78764
0500000US48257,Kaufman County,"971.0","136154.0","713.1630359739706",713.16304
0500000US48259,Kendall County,"101.0","47431.0","212.94090362842869",212.94090
0500000US48261,Kenedy County,"1.0","404.0","247.52475247524754",247.52475
0500000US48263,Kent County,"0.0","762.0","0",0.00000
0500000US48265,Kerr County,"143.0","52600.0","271.8631178707224",271.86312
0500000US48267,Kimble County,"9.0","4337.0","207.51671662439475",207.51672
0500000US48269,King County,"0.0","272.0","0",0.00000
0500000US48271,Kinney County,"3.0","3667.0","81.81074447777475",81.81074
0500000US48273,Kleberg County,"159.0","30680.0","518.2529335071708",518.25293
0500000US48275,Knox County,"6.0","3664.0","163.75545851528383",163.75546
0500000US48277,Lamar County,"392.0","49859.0","786.217132313123",786.21713
0500000US48279,Lamb County,"75.0","12893.0","581.711005972233",581.71101
0500000US48281,Lampasas County,"39.0","21428.0","182.004853462759",182.00485
0500000US48283,La Salle County,"76.0","7520.0","1010.6382978723404",1010.63830
0500000US48285,Lavaca County,"238.0","20154.0","1180.9070159769774",1180.90702
0500000US48287,Lee County,"92.0","17239.0","533.6736469632809",533.67365
0500000US48289,Leon County,"96.0","17404.0","551.5973339462192",551.59733
0500000US48291,Liberty County,"508.0","88219.0","575.8396717260454",575.83967
0500000US48293,Limestone County,"102.0","23437.0","435.2092844647352",435.20928
0500000US48295,Lipscomb County,"11.0","3233.0","340.24126198577176",340.24126
0500000US48297,Live Oak County,"65.0","12207.0","532.4813631522896",532.48136
0500000US48299,Llano County,"34.0","21795.0","155.99908235833908",155.99908
0500000US48301,Loving County,"0.0","169.0","0",0.00000
0500000US48303,Lubbock County,"3524.0","310569.0","1134.6914856279925",1134.69149
0500000US48305,Lynn County,"53.0","5951.0","890.6066207360108",890.60662
0500000US48307,McCulloch County,"23.0","7984.0","288.0761523046092",288.07615
0500000US48309,McLennan County,"2442.0","256623.0","951.5904653908651",951.59047
0500000US48311,McMullen County,"0.0","743.0","0",0.00000
0500000US48313,Madison County,"107.0","14284.0","749.0898907868944",749.08989
0500000US48315,Marion County,"37.0","9854.0","375.482037751167",375.48204
0500000US48317,Martin County,"25.0","5771.0","433.2004851845434",433.20049
0500000US48319,Mason County,"35.0","4274.0","818.9050070191857",818.90501
0500000US48321,Matagorda County,"348.0","36643.0","949.7038997898643",949.70390
0500000US48323,Maverick County,"776.0","58722.0","1321.4808759919622",1321.48088
0500000US48325,Medina County,"343.0","51584.0","664.9348635235732",664.93486
0500000US48327,Menard County,"14.0","2138.0","654.8175865294668",654.81759
0500000US48329,Midland County,"1104.0","176832.0","624.3213897937026",624.32139
0500000US48331,Milam County,"149.0","24823.0","600.2497683599887",600.24977
0500000US48333,Mills County,"7.0","4873.0","143.64867638005336",143.64868
0500000US48335,Mitchell County,"25.0","8545.0","292.5687536571094",292.56875
0500000US48337,Montague County,"26.0","19818.0","131.19386416389142",131.19386
0500000US48339,Montgomery County,"3007.0","607391.0","495.06825092897327",495.06825
0500000US48341,Moore County,"916.0","20940.0","4374.403056351481",4374.40306
0500000US48343,Morris County,"48.0","12388.0","387.47174685179203",387.47175
0500000US48345,Motley County,"2.0","1200.0","166.66666666666669",166.66667
0500000US48347,Nacogdoches County,"554.0","65204.0","849.6411263112692",849.64113
0500000US48349,Navarro County,"433.0","50113.0","864.0472532077505",864.04725
0500000US48351,Newton County,"12.0","13595.0","88.26774549466715",88.26775
0500000US48353,Nolan County,"70.0","14714.0","475.73739295908655",475.73739
0500000US48355,Nueces County,"5672.0","362294.0","1565.5793361192843",1565.57934
0500000US48357,Ochiltree County,"63.0","9836.0","640.5042700284669",640.50427
0500000US48359,Oldham County,"4.0","2112.0","189.3939393939394",189.39394
0500000US48361,Orange County,"498.0","83396.0","597.1509424912466",597.15094
0500000US48363,Palo Pinto County,"61.0","29189.0","208.98283599986297",208.98284
0500000US48365,Panola County,"228.0","23194.0","983.0128481503838",983.01285
0500000US48367,Parker County,"556.0","142878.0","389.14318509497616",389.14319
0500000US48369,Parmer County,"236.0","9605.0","2457.0536179073397",2457.05362
0500000US48371,Pecos County,"139.0","15823.0","878.4680528344813",878.46805
0500000US48373,Polk County,"321.0","51353.0","625.085194633225",625.08519
0500000US48375,Potter County,"3048.0","117415.0","2595.9204530937272",2595.92045
0500000US48377,Presidio County,"26.0","6704.0","387.82816229116946",387.82816
0500000US48379,Rains County,"17.0","12514.0","135.84785040754355",135.84785
0500000US48381,Randall County,"1045.0","137713.0","758.8245118471024",758.82451
0500000US48383,Reagan County,"31.0","3849.0","805.404001039231",805.40400
0500000US48385,Real County,"6.0","3452.0","173.81228273464657",173.81228
0500000US48387,Red River County,"119.0","12023.0","989.7696082508526",989.76961
0500000US48389,Reeves County,"77.0","15976.0","481.9729594391587",481.97296
0500000US48391,Refugio County,"43.0","6948.0","618.8831318364997",618.88313
0500000US48393,Roberts County,"6.0","854.0","702.576112412178",702.57611
0500000US48395,Robertson County,"111.0","17074.0","650.1112803092421",650.11128
0500000US48397,Rockwall County,"433.0","104915.0","412.71505504455985",412.71506
0500000US48399,Runnels County,"24.0","10264.0","233.82696804364772",233.82697
0500000US48401,Rusk County,"251.0","54406.0","461.346175054222",461.34618
0500000US48403,Sabine County,"31.0","10542.0","294.0618478467084",294.06185
0500000US48405,San Augustine County,"126.0","8237.0","1529.6831370644652",1529.68314
0500000US48407,San Jacinto County,"63.0","28859.0","218.3027824941959",218.30278
0500000US48409,San Patricio County,"310.0","66730.0","464.558669264199",464.55867
0500000US48411,San Saba County,"10.0","6055.0","165.15276630883565",165.15277
0500000US48413,Schleicher County,"24.0","2793.0","859.2910848549946",859.29108
0500000US48415,Scurry County,"321.0","16703.0","1921.810453211998",1921.81045
0500000US48417,Shackelford County,"8.0","3265.0","245.0229709035222",245.02297
0500000US48419,Shelby County,"294.0","25274.0","1163.250771543879",1163.25077
0500000US48421,Sherman County,"32.0","3022.0","1058.901389808074",1058.90139
0500000US48423,Smith County,"1299.0","232751.0","558.1071617307766",558.10716
0500000US48425,Somervell County,"25.0","9128.0","273.8825591586328",273.88256
0500000US48427,Starr County,"896.0","64633.0","1386.2887379512015",1386.28874
0500000US48429,Stephens County,"15.0","9366.0","160.15374759769378",160.15375
0500000US48431,Sterling County,"0.0","1291.0","0",0.00000
0500000US48433,Stonewall County,"0.0","1350.0","0",0.00000
0500000US48435,Sutton County,"21.0","3776.0","556.1440677966102",556.14407
0500000US48437,Swisher County,"53.0","7397.0","716.5066919021225",716.50669
0500000US48439,Tarrant County,"17334.0","2102515.0","824.4412049378959",824.44120
0500000US48441,Taylor County,"654.0","138034.0","473.7963110537984",473.79631
0500000US48443,Terrell County,"2.0","776.0","257.7319587628866",257.73196
0500000US48445,Terry County,"48.0","12337.0","389.07351868363463",389.07352
0500000US48447,Throckmorton County,"1.0","1501.0","66.62225183211193",66.62225
0500000US48449,Titus County,"855.0","32750.0","2610.687022900763",2610.68702
0500000US48451,Tom Green County,"670.0","119200.0","562.0805369127518",562.08054
0500000US48453,Travis County,"14304.0","1273954.0","1122.8034921198096",1122.80349
0500000US48455,Trinity County,"60.0","14651.0","409.5283598389189",409.52836
0500000US48457,Tyler County,"36.0","21672.0","166.11295681063123",166.11296
0500000US48459,Upshur County,"90.0","41753.0","215.5533734102939",215.55337
0500000US48461,Upton County,"10.0","3657.0","273.4481815695926",273.44818
0500000US48463,Uvalde County,"224.0","26741.0","837.6650087880034",837.66501
0500000US48465,Val Verde County,"503.0","49025.0","1026.0071392146865",1026.00714
0500000US48467,Van Zandt County,"182.0","56590.0","321.61159215409083",321.61159
0500000US48469,Victoria County,"1599.0","92084.0","1736.458016593545",1736.45802
0500000US48471,Walker County,"2223.0","72971.0","3046.4156993874276",3046.41570
0500000US48473,Waller County,"235.0","55246.0","425.37016254570466",425.37016
